locality_id,state_id,state_name,locality_name
1327,5,NEGERI SEMBILAN,PEKAN CHEMBONG
1328,5,NEGERI SEMBILAN,PEKAN CHENGKAU
1329,5,NEGERI SEMBILAN,PEKAN CHUAH
1330,5,NEGERI SEMBILAN,PEKAN DANGI
1331,5,NEGERI SEMBILAN,PEKAN DANGI BARU
1332,5,NEGERI SEMBILAN,PEKAN DUSUN SETIA
1333,5,NEGERI SEMBILAN,PEKAN GEMENCHEH BAHRU
1334,5,NEGERI SEMBILAN,PEKAN GUNUNG PASIR
1335,5,NEGERI SEMBILAN,PEKAN JEMIMA
1336,5,NEGERI SEMBILAN,PEKAN JOHOL
1337,5,NEGERI SEMBILAN,PEKAN JUASSEH
1338,5,NEGERI SEMBILAN,PEKAN KAMPONG BATU
1339,5,NEGERI SEMBILAN,PEKAN KOTA
1340,5,NEGERI SEMBILAN,PEKAN KUALA JELEI
1341,5,NEGERI SEMBILAN,PEKAN KUALA KLAWANG
1342,5,NEGERI SEMBILAN,PEKAN LABU
1343,5,NEGERI SEMBILAN,PEKAN LADANG GEDDES
1344,5,NEGERI SEMBILAN,PEKAN LENGGENG
1345,5,NEGERI SEMBILAN,PEKAN LINGGI
1346,5,NEGERI SEMBILAN,PEKAN LUBOK CHINA
1347,5,NEGERI SEMBILAN,PEKAN LUKUT
1348,5,NEGERI SEMBILAN,PEKAN MAHSAN
1349,5,NEGERI SEMBILAN,PEKAN MANTIN
1350,5,NEGERI SEMBILAN,PEKAN MELANG
1351,5,NEGERI SEMBILAN,PEKAN MERBAU SEMBILAN
1352,5,NEGERI SEMBILAN,PEKAN NILAI
1353,5,NEGERI SEMBILAN,PEKAN PAJAM
1354,5,NEGERI SEMBILAN,PEKAN PANCHOR
1355,5,NEGERI SEMBILAN,PEKAN PARIT TINGGI
1356,5,NEGERI SEMBILAN,PEKAN PAROI
1357,5,NEGERI SEMBILAN,PEKAN PAROI JAYA
1358,5,NEGERI SEMBILAN,PEKAN PASIR BESAR
1359,5,NEGERI SEMBILAN,PEKAN PASIR PANJANG
1360,5,NEGERI SEMBILAN,PEKAN PEDAS
1361,5,NEGERI SEMBILAN,PEKAN PENG KEMPAS
1362,5,NEGERI SEMBILAN,PEKAN PERTANG
1363,5,NEGERI SEMBILAN,PEKAN PORT DICKSON
1364,5,NEGERI SEMBILAN,PEKAN RAHANG BARU
1365,5,NEGERI SEMBILAN,PEKAN RANTAU
1366,5,NEGERI SEMBILAN,PEKAN RASAH JAYA
1367,5,NEGERI SEMBILAN,PEKAN REMBAU
1368,5,NEGERI SEMBILAN,PEKAN REPAH
1369,5,NEGERI SEMBILAN,PEKAN REPAH JAYA
1370,5,NEGERI SEMBILAN,PEKAN REPAH PERMAI
1371,5,NEGERI SEMBILAN,PEKAN ROMPIN
1372,5,NEGERI SEMBILAN,PEKAN SENAWANG
1373,5,NEGERI SEMBILAN,PEKAN SEREMBAN JAYA
1374,5,NEGERI SEMBILAN,PEKAN SERI KENDONG
1375,5,NEGERI SEMBILAN,PEKAN SERI KOTA
1376,5,NEGERI SEMBILAN,PEKAN SERTING TENGAH
1377,5,NEGERI SEMBILAN,PEKAN SETUL
1378,5,NEGERI SEMBILAN,PEKAN SHAH BANDAR
1379,5,NEGERI SEMBILAN,PEKAN SIKAMAT
1380,5,NEGERI SEMBILAN,PEKAN SIMPANG DURIAN
1381,5,NEGERI SEMBILAN,PEKAN SIMPANG PERTANG
1382,5,NEGERI SEMBILAN,PEKAN SUNGAI GADUT
1383,5,NEGERI SEMBILAN,PEKAN SUNGAI MENYALA
1384,5,NEGERI SEMBILAN,PEKAN SUNGAI MUTOH
1385,5,NEGERI SEMBILAN,PEKAN TAMAN SEREMBAN
1386,5,NEGERI SEMBILAN,PEKAN TAMPIN TENGAH
1387,5,NEGERI SEMBILAN,PEKAN TANAH MERAH SELATAN
1388,5,NEGERI SEMBILAN,PEKAN TANAH MERAH UTARA
1389,5,NEGERI SEMBILAN,PEKAN TANJONG IPOH
1390,5,NEGERI SEMBILAN,PEKAN TELOK KEMANG
1391,5,NEGERI SEMBILAN,PEKAN TIROI
1392,5,NEGERI SEMBILAN,PEKAN TITI
1393,5,NEGERI SEMBILAN,PEKAN ULU BERANANG
1394,5,NEGERI SEMBILAN,PEKAN ULU TEMIANG
1395,5,NEGERI SEMBILAN,PERADONG
1396,5,NEGERI SEMBILAN,PERTANG
1397,5,NEGERI SEMBILAN,PILAH
1398,5,NEGERI SEMBILAN,PILIN
1399,5,NEGERI SEMBILAN,PORT DICKSON
1400,5,NEGERI SEMBILAN,PUSAT BANDAR PALONG
1401,5,NEGERI SEMBILAN,PUSAT BANDAR SERTING
1402,5,NEGERI SEMBILAN,RANTAU
1403,5,NEGERI SEMBILAN,RASAH
1404,5,NEGERI SEMBILAN,REMBAU
1405,5,NEGERI SEMBILAN,REPAH
1406,5,NEGERI SEMBILAN,ROMPIN
1407,5,NEGERI SEMBILAN,SELANDAR
1408,5,NEGERI SEMBILAN,SELEMAK
1409,5,NEGERI SEMBILAN,SELIAU
1410,5,NEGERI SEMBILAN,SEMENYIH
1411,5,NEGERI SEMBILAN,SEMERBOK
1412,5,NEGERI SEMBILAN,SENAWANG
1413,5,NEGERI SEMBILAN,SENDAYAN
1414,5,NEGERI SEMBILAN,SEREMBAN
1415,5,NEGERI SEMBILAN,SEREMBAN 2
1416,5,NEGERI SEMBILAN,SERI MENANTI
1417,5,NEGERI SEMBILAN,SERTING ILIR
1418,5,NEGERI SEMBILAN,SERTING ULU
1419,5,NEGERI SEMBILAN,SETUL
1420,5,NEGERI SEMBILAN,SI RUSA
1421,5,NEGERI SEMBILAN,SI RUSA PORT DICKSON
1422,5,NEGERI SEMBILAN,SIKAMAT
1423,5,NEGERI SEMBILAN,SILIAU
1424,5,NEGERI SEMBILAN,SIMPANG DURIAN
1425,5,NEGERI SEMBILAN,SIMPANG PERTANG
1426,5,NEGERI SEMBILAN,SPRI
1427,5,NEGERI SEMBILAN,SRI MENANTI
1428,5,NEGERI SEMBILAN,SRI RUSA
1429,5,NEGERI SEMBILAN,SUNGAI GADUT
1430,5,NEGERI SEMBILAN,TAMPIN
1431,5,NEGERI SEMBILAN,TAMPIN TENGAH
1432,5,NEGERI SEMBILAN,TANJONG IPOH
1433,5,NEGERI SEMBILAN,TANJONG KLING
1434,5,NEGERI SEMBILAN,TEBONG
1435,5,NEGERI SEMBILAN,TELOK KEMANG
1436,5,NEGERI SEMBILAN,TELUK KEMANG
1437,5,NEGERI SEMBILAN,TERACHI
1438,5,NEGERI SEMBILAN,TITI
1439,5,NEGERI SEMBILAN,TITIAN BINTANGOR
1440,5,NEGERI SEMBILAN,TRIANG ILIR
1441,5,NEGERI SEMBILAN,ULU JEMPOL
1442,5,NEGERI SEMBILAN,ULU KLAWANG
1443,5,NEGERI SEMBILAN,ULU MUAR
1444,5,NEGERI SEMBILAN,ULU TRIANG
1445,6,PAHANG,BALOK
1446,6,PAHANG,BALOK DARAT
1447,6,PAHANG,BALOK KUANTAN
1448,6,PAHANG,BANDAR 14 MUKIM KERATONG
1449,6,PAHANG,BANDAR 19 PERWIRA JAYA
1450,6,PAHANG,BANDAR BAHARU ROMPIN
1451,6,PAHANG,BANDAR BARU KUALA ROMPIN
1452,6,PAHANG,BANDAR BENTONG
1453,6,PAHANG,BANDAR BERA
1454,6,PAHANG,BANDAR CHANIS
1455,6,PAHANG,BANDAR ENDAU
1456,6,PAHANG,BANDAR GAMBANG
1457,6,PAHANG,BANDAR GEBENG
1458,6,PAHANG,BANDAR INDERA MAHKOTA
1459,6,PAHANG,BANDAR JENGKA
1460,6,PAHANG,BANDAR JERANTUT
1461,6,PAHANG,BANDAR KARAK
1462,6,PAHANG,BANDAR KUALA LIPIS
1463,6,PAHANG,BANDAR KUANTAN
1464,6,PAHANG,BANDAR MARAN
1465,6,PAHANG,BANDAR MENTAKAB
1466,6,PAHANG,BANDAR MUADZAM SHAH
1467,6,PAHANG,BANDAR MUADZAM SHAH I
1468,6,PAHANG,BANDAR MUADZAM SHAH II
1469,6,PAHANG,BANDAR PEKAN
1470,6,PAHANG,BANDAR PERWIRA JAYA
1471,6,PAHANG,BANDAR PONTIAN
1472,6,PAHANG,BANDAR PUSAT JENGKA
1473,6,PAHANG,BANDAR PUSAT JENGKA PAHANG
1474,6,PAHANG,BANDAR RAUB
1475,6,PAHANG,BANDAR ROMPIN I
1476,6,PAHANG,BANDAR ROMPIN II
1477,6,PAHANG,BANDAR ROMPIN III
1478,6,PAHANG,BANDAR ROMPIN IV
1479,6,PAHANG,BANDAR SATELIT MUADZAM SHAH
1480,6,PAHANG,BANDAR TANAH RATA
1481,6,PAHANG,BANDAR TEMERLOH
1482,6,PAHANG,BANDAR TIOMAN
1483,6,PAHANG,BANDAR TRIANG
1484,6,PAHANG,BANDAR TUN ABDUL RAZAK
1485,6,PAHANG,BANDAR TUN RAZAK
1486,6,PAHANG,BANDAR TUN RAZAK JENGKA
1487,6,PAHANG,BANGAU
1488,6,PAHANG,BATU TALAM
1489,6,PAHANG,BATU YON
1490,6,PAHANG,BEBAR
1491,6,PAHANG,BENTA
1492,6,PAHANG,BENTA KUALA LIPIS
1493,6,PAHANG,BENTONG
1494,6,PAHANG,BERA
1495,6,PAHANG,BESERAH
1496,6,PAHANG,BRINCHANG
1497,6,PAHANG,BUDU
1498,6,PAHANG,BUKIT FRASER
1499,6,PAHANG,BUKIT GOH
1500,6,PAHANG,BUKIT IBAM
1501,6,PAHANG,BUKIT SEGUMPAL
1502,6,PAHANG,BUKIT TINGGI
1503,6,PAHANG,BURAU
1504,6,PAHANG,CAMERON HIGHLANDS
1505,6,PAHANG,CHANIS
1506,6,PAHANG,CHEKA
1507,6,PAHANG,CHENOR
1508,6,PAHANG,CHEROH
1509,6,PAHANG,CHINI
1510,6,PAHANG,CHUKAI
1511,6,PAHANG,DAMAK
1512,6,PAHANG,DONG
1513,6,PAHANG,ENDAU
1514,6,PAHANG,GALI
1515,6,PAHANG,GAMBANG
1516,6,PAHANG,GENTING HIGHLANDS
1517,6,PAHANG,GENTING SEMPAH
1518,6,PAHANG,GUA
1519,6,PAHANG,INDERA MAHKOTA
1520,6,PAHANG,JANDA BAIK
1521,6,PAHANG,JAYA GADING
1522,6,PAHANG,JENDERAK
1523,6,PAHANG,JENGKA
1524,6,PAHANG,JENGKA 15
1525,6,PAHANG,JERANTUT
1526,6,PAHANG,KAMPUNG MELA
1527,6,PAHANG,KAMPUNG RAJA
1528,6,PAHANG,KAMPUNG RAJA TANAH RATA
1529,6,PAHANG,KAMPUNG TRINGKAP
1530,6,PAHANG,KARAK
1531,6,PAHANG,KEA FARM
1532,6,PAHANG,KECHAU
1533,6,PAHANG,KECIL GEBENG
1534,6,PAHANG,KECIL GENTING
1535,6,PAHANG,KECIL JELAI
1536,6,PAHANG,KECIL MUADZAM SHAH
1537,6,PAHANG,KELOLA
1538,6,PAHANG,KEMAYAN
1539,6,PAHANG,KERATONG
1540,6,PAHANG,KERDAU
1541,6,PAHANG,KERTAU
1542,6,PAHANG,KUALA KRAU
1543,6,PAHANG,KUALA KUANTAN
1544,6,PAHANG,KUALA LIPIS
1545,6,PAHANG,KUALA PAHANG
1546,6,PAHANG,KUALA ROMPIN
1547,6,PAHANG,KUALA TANAH RATA
1548,6,PAHANG,KUALA TEMBELING
1549,6,PAHANG,KUALA TERLA
1550,6,PAHANG,KUALA TERLA TANAH RATA
1551,6,PAHANG,KUANTAN
1552,6,PAHANG,LANCHANG
1553,6,PAHANG,LANGGAR
1554,6,PAHANG,LEBAK
1555,6,PAHANG,LEMBAH BERTAM
1556,6,PAHANG,LEPAR
1557,6,PAHANG,LIPAT KAJANG
1558,6,PAHANG,LIPIS
1559,6,PAHANG,LUIT
1560,6,PAHANG,LURAH BILUT
1561,6,PAHANG,MARAN
1562,6,PAHANG,MELA
1563,6,PAHANG,MENGKARAK
1564,6,PAHANG,MENGKUANG
1565,6,PAHANG,MENTAKAB
1566,6,PAHANG,MERSING
1567,6,PAHANG,MUADZAM SHAH
1568,6,PAHANG,NENASI
1569,6,PAHANG,PADANG TENGKU
1570,6,PAHANG,PAHANG
1571,6,PAHANG,PAHANG TUA
1572,6,PAHANG,PEDAH
1573,6,PAHANG,PEKAN
1574,6,PAHANG,PEKAN AWAH TEMERLOH
1575,6,PAHANG,PEKAN BENTA
1576,6,PAHANG,PEKAN BESERAH
1577,6,PAHANG,PEKAN BRINCANG
1578,6,PAHANG,PEKAN BUKIT FRASER
1579,6,PAHANG,PEKAN CHENOR
1580,6,PAHANG,PEKAN DONG
1581,6,PAHANG,PEKAN DURIAN TAWAR
1582,6,PAHANG,PEKAN JERANSANG
1583,6,PAHANG,PEKAN KERDAU
1584,6,PAHANG,PEKAN KUALA KERAU
1585,6,PAHANG,PEKAN KUALA PAHANG
1586,6,PAHANG,PEKAN KUALA ROMPIN
1587,6,PAHANG,PEKAN KUALA TEMBELING
1588,6,PAHANG,PEKAN LANCHANG
1589,6,PAHANG,PEKAN LUBOK TAMANG
1590,6,PAHANG,PEKAN MENGKARAK
1591,6,PAHANG,PEKAN MENGKUANG
1592,6,PAHANG,PEKAN NENASI
1593,6,PAHANG,PEKAN PADANG TENGKU
1594,6,PAHANG,PEKAN RAUB
1595,6,PAHANG,PEKAN RINGLET
1596,6,PAHANG,PEKAN SANG LEE
1597,6,PAHANG,PEKAN SRI JAYA
1598,6,PAHANG,PEKAN SUNGAI KELAU
1599,6,PAHANG,PEKAN SUNGAI RUAN
1600,6,PAHANG,PEKAN TAJAU
1601,6,PAHANG,PEKAN TANJUNG LUMPUR
1602,6,PAHANG,PEKAN TELEMUNG
1603,6,PAHANG,PEKAN TIOMAN
1604,6,PAHANG,PEKAN TRAS
1605,6,PAHANG,PELANGAI
1606,6,PAHANG,PENJOM
1607,6,PAHANG,PENOR
1608,6,PAHANG,PENYOR
1609,6,PAHANG,PERAK
1610,6,PAHANG,PERAMU PEKAN
1611,6,PAHANG,PERANTAU DAMAI
1612,6,PAHANG,PERWIRA JAYA
1613,6,PAHANG,PONTIAN
1614,6,PAHANG,PULAU MANIS
1615,6,PAHANG,PULAU RUSA
1616,6,PAHANG,PULAU TAWAR
1617,6,PAHANG,PULAU TIOMAN
1618,6,PAHANG,PUSAT BANDAR JENGKA
1619,6,PAHANG,RAUB
1620,6,PAHANG,RINGLET
1621,6,PAHANG,ROMPIN
1622,6,PAHANG,SABAI
1623,6,PAHANG,SANGGANG
1624,6,PAHANG,SEGA
1625,6,PAHANG,SEMANTAN
1626,6,PAHANG,SEMANTAN ULU
1627,6,PAHANG,SIMPANG AMPAT
1628,6,PAHANG,SUNGAI KARANG
1629,6,PAHANG,SUNGAI KLAU
1630,6,PAHANG,SUNGAI KOYAN
1631,6,PAHANG,SUNGAI LEMBING
1632,6,PAHANG,SUNGAI RUAN
1633,6,PAHANG,TAMAN CAMERON GOLDEN HILLS
1634,6,PAHANG,TANAH RATA
1635,6,PAHANG,TANAH RATA PAHANG
1636,6,PAHANG,TANJUNG BESAR
1637,6,PAHANG,TEBING TINGGI
1638,6,PAHANG,TEH
1639,6,PAHANG,TELANG
1640,6,PAHANG,TELEMONG
1641,6,PAHANG,TEMAI
1642,6,PAHANG,TEMBELING
1643,6,PAHANG,TEMERLOH
1644,6,PAHANG,TEMOH
1645,6,PAHANG,TIOMAN
1646,6,PAHANG,TRAS
1647,6,PAHANG,TRIANG
1648,6,PAHANG,TRINGKAP
1649,6,PAHANG,ULU CHEKA
1650,6,PAHANG,ULU DONG
1651,6,PAHANG,ULU JELAI
1652,6,PAHANG,ULU KUANTAN
1653,6,PAHANG,ULU LEPAR
1654,6,PAHANG,ULU TELOM
1655,6,PAHANG,ULU TEMBELING
1656,6,PAHANG,VALLEY BRINCHANG
1657,8,PERAK,AIR KUNING
1658,8,PERAK,ALOR PONGSU
1659,8,PERAK,ASAM KUMBANG
1660,8,PERAK,ASSAM KUMBANG
1661,8,PERAK,AYER TAWAR
1662,8,PERAK,BAGAN DATOH
1663,8,PERAK,BAGAN DATOK
1664,8,PERAK,BAGAN DATUK
1665,8,PERAK,BAGAN SERAI
1666,8,PERAK,BAGAN TIANG
1667,8,PERAK,BANDAR
1668,8,PERAK,BANDAR BAGAN SERAI
1669,8,PERAK,BANDAR BAHARU
1670,8,PERAK,BANDAR BATU GAJAH
1671,8,PERAK,BANDAR BIDOR
1672,8,PERAK,BANDAR CHEMOR
1673,8,PERAK,BANDAR CHENDERIANG
1674,8,PERAK,BANDAR GERIK
1675,8,PERAK,BANDAR GOPENG
1676,8,PERAK,BANDAR IPOH N
1677,8,PERAK,BANDAR IPOH S
1678,8,PERAK,BANDAR JELAPANG
1679,8,PERAK,BANDAR KAMPAR
1680,8,PERAK,BANDAR KAMUNTING
1681,8,PERAK,BANDAR KELIAN INTAN
1682,8,PERAK,BANDAR KUALA KANGSAR
1683,8,PERAK,BANDAR KUALA KURAU
1684,8,PERAK,BANDAR KUALA SEPETANG
1685,8,PERAK,BANDAR LAHAT
1686,8,PERAK,BANDAR LAWIN
1687,8,PERAK,BANDAR LENGGONG
1688,8,PERAK,BANDAR LUMUT
1689,8,PERAK,BANDAR MATANG
1690,8,PERAK,BANDAR MENGLEMBU
1691,8,PERAK,BANDAR MERU RAYA
1692,8,PERAK,BANDAR PAPAN
1693,8,PERAK,BANDAR PARIT BUNTAR
1694,8,PERAK,BANDAR PENGKALAN HULU
1695,8,PERAK,BANDAR PROTON
1696,8,PERAK,BANDAR PUSING
1697,8,PERAK,BANDAR SELAMA
1698,8,PERAK,BANDAR SEPUTEH
1699,8,PERAK,BANDAR SERI ISKANDAR
1700,8,PERAK,BANDAR SLIM RIVER
1701,8,PERAK,BANDAR SUNGAI RAYA
1702,8,PERAK,BANDAR SUNGAI SIPUT
1703,8,PERAK,BANDAR SUNGKAI
1704,8,PERAK,BANDAR TAIPING
1705,8,PERAK,BANDAR TAMBUN
1706,8,PERAK,BANDAR TANJONG MALIM
1707,8,PERAK,BANDAR TANJONG RAMBUTAN
1708,8,PERAK,BANDAR TAPAH
1709,8,PERAK,BANDAR TELUK INTAN
1710,8,PERAK,BANDAR TEMOH
1711,8,PERAK,BANDAR TRONOH
1712,8,PERAK,BANGAN PASIR
1713,8,PERAK,BANGGOL JAS SELAMA
1714,8,PERAK,BATANG PADANG
1715,8,PERAK,BATU 10
1716,8,PERAK,BATU GAJAH
1717,8,PERAK,BATU KURAU
1718,8,PERAK,BEHRANG
1719,8,PERAK,BEHRANG STATION
1720,8,PERAK,BEHRANG STESEN
1721,8,PERAK,BEHRANG ULU
1722,8,PERAK,BELANJA
1723,8,PERAK,BELUKAR SEMANG
1724,8,PERAK,BELUM
1725,8,PERAK,BERCHAM
1726,8,PERAK,BERIAH
1727,8,PERAK,BERSOUT
1728,8,PERAK,BERUAS
1729,8,PERAK,BIDOR
1730,8,PERAK,BOTA
1731,8,PERAK,BOTA KANAN
1732,8,PERAK,BOTA KIRI
1733,8,PERAK,BRINCHANG
1734,8,PERAK,BRUAS
1735,8,PERAK,BUKIT GANTANG
1736,8,PERAK,BUKIT MERAH
1737,8,PERAK,BUKIT PEKAN
1738,8,PERAK,BUNTONG
1739,8,PERAK,CAMERON HIGHLAND
1740,8,PERAK,CHANGKAT JERING
1741,8,PERAK,CHANGKAT JONG
1742,8,PERAK,CHEGAR GALAH
1743,8,PERAK,CHEMOR
1744,8,PERAK,CHENDERIANG
1745,8,PERAK,CHENDERONG BALAI
1746,8,PERAK,CHEPOR
1747,8,PERAK,CHEPOR DALAM
1748,8,PERAK,CHIKUS
1749,8,PERAK,DANGLANG
1750,8,PERAK,DURIAN PIPIT
1751,8,PERAK,DURIAN SEBATANG
1752,8,PERAK,ENGGOR
1753,8,PERAK,FALIM
1754,8,PERAK,GELUNG PEPUYU
1755,8,PERAK,GERIK
1756,8,PERAK,GOPENG
1757,8,PERAK,GREENTOWN
1758,8,PERAK,GRIK
1759,8,PERAK,GUAR CHEMPEDAK
1760,8,PERAK,GUNONG SEMANGGOL
1761,8,PERAK,GUNUNG RAPAT
1762,8,PERAK,HILIR PERAK
1763,8,PERAK,HULU BERNAM
1764,8,PERAK,HULU BERNAM BARAT
1765,8,PERAK,HULU BERNAM TIMOR
1766,8,PERAK,HULU IJOK
1767,8,PERAK,HULU KINTA
1768,8,PERAK,HULU PERAK
1769,8,PERAK,HULU SELAMA
1770,8,PERAK,HUTAN MELINTANG
1771,8,PERAK,IJOK
1772,8,PERAK,INTAN
1773,8,PERAK,IPOH
1774,8,PERAK,JAYA BARU
1775,8,PERAK,JEBONG
1776,8,PERAK,JEBONG MATANG
1777,8,PERAK,JELAPANG
1778,8,PERAK,JERAM
1779,8,PERAK,KAMPAR
1780,8,PERAK,KAMPONG BUAYA
1781,8,PERAK,KAMPUNG BOYAN
1782,8,PERAK,KAMPUNG GAJAH
1783,8,PERAK,KAMPUNG KEPAYANG
1784,8,PERAK,KAMPUNG KEPAYANG SUNGAI RAYA
1785,8,PERAK,KAMPUNG MENDOK
1786,8,PERAK,KAMPUNG SAHOM
1787,8,PERAK,KAMPUNG SINDU
1788,8,PERAK,KAMPUNG TAWAS
1789,8,PERAK,KAMPUNG TELUK SENA MUKIM LAMBOR KIRI
1790,8,PERAK,KAMPUNG TERSUSUN
1791,8,PERAK,KAMUNTING
1792,8,PERAK,KARAI
1793,8,PERAK,KATI
1794,8,PERAK,KAW PERINDUSTRIAN MENGLEMBU
1795,8,PERAK,KENERING
1796,8,PERAK,KEPAYANG
1797,8,PERAK,KERIAN
1798,8,PERAK,KERUNAI
1799,8,PERAK,KINTA
1800,8,PERAK,KLIAN INTAN
1801,8,PERAK,KOTA LAMA KANAN
1802,8,PERAK,KOTA LAMA KIRI
1803,8,PERAK,KOTA SETIA
1804,8,PERAK,KUAK
1805,8,PERAK,KUALA DIPANG
1806,8,PERAK,KUALA GULA
1807,8,PERAK,KUALA KANGSAR
1808,8,PERAK,KUALA KUANG
1809,8,PERAK,KUALA KUBU BAHARU
1810,8,PERAK,KUALA KURAU
1811,8,PERAK,KUALA SEPETANG
1812,8,PERAK,KUBU GAJAH
1813,8,PERAK,KUBU GAJAH SELAMA
1814,8,PERAK,LABU KUBONG
1815,8,PERAK,LAHAT
1816,8,PERAK,LAMBOR
1817,8,PERAK,LAMBOR KANAN
1818,8,PERAK,LAMBOR KIRI
1819,8,PERAK,LANGKAP
1820,8,PERAK,LARUT MATANG DAN SELAMA
1821,8,PERAK,LARUT MATANG SELAMA
1822,8,PERAK,LAWIN
1823,8,PERAK,LAYANG LAYANG
1824,8,PERAK,LEKIR
1825,8,PERAK,LEMBAH BERIAH
1826,8,PERAK,LENGGONG
1827,8,PERAK,LIMAN KATI
1828,8,PERAK,LINTANG
1829,8,PERAK,LUBOK MERBAU
1830,8,PERAK,LUBUK MERBAU
1831,8,PERAK,LUMUT
1832,8,PERAK,MALIM NAWAR
1833,8,PERAK,MALIM NAWAR PERAK
1834,8,PERAK,MAMBANG DIAWAN
1835,8,PERAK,MANJUNG
1836,8,PERAK,MANONG
1837,8,PERAK,MATANG
1838,8,PERAK,MENGLEMBU
1839,8,PERAK,MENGLEMBU REGROUPING AREA
1840,8,PERAK,MUALLIM
1841,8,PERAK,NIBONG TEBAL
1842,8,PERAK,PADANG RENGAS
1843,8,PERAK,PANGKOR
1844,8,PERAK,PANTAI REMIS
1845,8,PERAK,PAPAN
1846,8,PERAK,PARIT
1847,8,PERAK,PARIT BUNTAR
1848,8,PERAK,PASIR PANJANG HULU
1849,8,PERAK,PASIR PUTEH
1850,8,PERAK,PASIR PUTIH
1851,8,PERAK,PASIR SALAK
1852,8,PERAK,PEKAN AYER KUNING
1853,8,PERAK,PEKAN AYER TAWAR
1854,8,PERAK,PEKAN BAGAN DATUK
1855,8,PERAK,PEKAN BANIR
1856,8,PERAK,PEKAN BATAK RABIT
1857,8,PERAK,PEKAN BATU DUA PULOH
1858,8,PERAK,PEKAN BATU KURAU
1859,8,PERAK,PEKAN BERUAS
1860,8,PERAK,PEKAN BIKAM
1861,8,PERAK,PEKAN BOTA KANAN
1862,8,PERAK,PEKAN BUKIT MERAH
1863,8,PERAK,PEKAN CHANGKAT KERUING
1864,8,PERAK,PEKAN CHIKUS
1865,8,PERAK,PEKAN DAMAR LAUT
1866,8,PERAK,PEKAN DEGONG
1867,8,PERAK,PEKAN GUNONG PONDOK
1868,8,PERAK,PEKAN GURNEY SITIAWAN
1869,8,PERAK,PEKAN HUTAN MELINTANG
1870,8,PERAK,PEKAN JALAN BARU
1871,8,PERAK,PEKAN JENDARATA
1872,8,PERAK,PEKAN JERLUN
1873,8,PERAK,PEKAN KAMPONG BAHARU
1874,8,PERAK,PEKAN KAMPONG BULOH AKAR
1875,8,PERAK,PEKAN KAMPONG KOH
1876,8,PERAK,PEKAN KAMPONG SITIAWAN
1877,8,PERAK,PEKAN KAMPONG SUNGAI HAJI MOHAMED
1878,8,PERAK,PEKAN KANTHAN
1879,8,PERAK,PEKAN KARAI
1880,8,PERAK,PEKAN KATI
1881,8,PERAK,PEKAN KLIAN INTAN
1882,8,PERAK,PEKAN KOTA BAHARU
1883,8,PERAK,PEKAN KOTA SETIA
1884,8,PERAK,PEKAN LANGKAP
1885,8,PERAK,PEKAN LUBOK MERBAU
1886,8,PERAK,PEKAN MALIM NAWAR
1887,8,PERAK,PEKAN MANONG
1888,8,PERAK,PEKAN PADANG RENGAS
1889,8,PERAK,PEKAN PANGKOR
1890,8,PERAK,PEKAN PANTAI REMIS
1891,8,PERAK,PEKAN PARIT
1892,8,PERAK,PEKAN PASIR BOGAK
1893,8,PERAK,PEKAN PEKAN GURNEY
1894,8,PERAK,PEKAN PENGKALAN BAHARU
1895,8,PERAK,PEKAN PONDOK TANJONG
1896,8,PERAK,PEKAN RANTAU PANJANG
1897,8,PERAK,PEKAN SALAK
1898,8,PERAK,PEKAN SEGARI
1899,8,PERAK,PEKAN SELEKOH
1900,8,PERAK,PEKAN SIMPANG
1901,8,PERAK,PEKAN SIMPANG EMPAT
1902,8,PERAK,PEKAN SIMPANG LIMA
1903,8,PERAK,PEKAN SIMPANG PULAI
1904,8,PERAK,PEKAN SIMPANG TIGA
1905,8,PERAK,PEKAN SITIAWAN
1906,8,PERAK,PEKAN SLIM
1907,8,PERAK,PEKAN SUNGAI BAYUR
1908,8,PERAK,PEKAN SUNGAI LESONG
1909,8,PERAK,PEKAN SUNGAI PINANG KECHIL
1910,8,PERAK,PEKAN SUNGAI SUMUN
1911,8,PERAK,PEKAN TANJONG BELANJA
1912,8,PERAK,PEKAN TANJONG PIANDANG
1913,8,PERAK,PEKAN TANJONG TUALANG
1914,8,PERAK,PEKAN TAPAH ROAD
1915,8,PERAK,PEKAN TEMOH STATION
1916,8,PERAK,PEKAN TEROLAK
1917,8,PERAK,PEKAN TERUNG
1918,8,PERAK,PENGKALAN
1919,8,PERAK,PENGKALAN AOR
1920,8,PERAK,PENGKALAN BAHARU
1921,8,PERAK,PENGKALAN HULI
1922,8,PERAK,PENGKALAN HULU
1923,8,PERAK,PERAK
1924,8,PERAK,PERAK TENGAH
1925,8,PERAK,PONDOK TANJUNG
1926,8,PERAK,PREMIS
1927,8,PERAK,PULAU KAMIRI
1928,8,PERAK,PULAU PANGKOR
1929,8,PERAK,PULAU TIGA
1930,8,PERAK,PUSING
1931,8,PERAK,PUSNG
1932,8,PERAK,RANTAU PANJANG
1933,8,PERAK,RANTAU PANJANG SELAMA
1934,8,PERAK,RUNGKUP
1935,8,PERAK,RUNGKUP SELEKOH
1936,8,PERAK,SALAK UTARA
1937,8,PERAK,SAUK
1938,8,PERAK,SAYUNG
1939,8,PERAK,SEBERANG PERAK
1940,8,PERAK,SELAMA
1941,8,PERAK,SELAMA PERAK
